t mart.ci0 mart.cin aust.ci0 aust.cin
8.941500e+02 4.019207e-05 4.019207e-05 5.969484e-02 5.969484e-02
8.942000e+02 4.019207e-05 4.019207e-05 5.969484e-02 5.969484e-02
8.942500e+02 4.019207e-05 4.019207e-05 5.969484e-02 5.969484e-02
8.943000e+02 4.019207e-05 4.019207e-05 5.969484e-02 5.969484e-02
8.943500e+02 4.019207e-05 4.019207e-05 5.969484e-02 5.969484e-02
8.944000e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.944500e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.945000e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.945500e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.946000e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.946500e+02 4.019206e-05 4.019206e-05 5.969483e-02 5.969483e-02
8.947000e+02 4.019205e-05 4.019205e-05 5.969483e-02 5.969483e-02
8.947500e+02 4.019205e-05 4.019205e-05 5.969482e-02 5.969482e-02
8.948000e+02 4.019205e-05 4.019205e-05 5.969482e-02 5.969482e-02
8.948500e+02 4.019205e-05 4.019205e-05 5.969482e-02 5.969482e-02
8.949000e+02 4.019205e-05 4.019205e-05 5.969482e-02 5.969482e-02
8.949500e+02 4.019205e-05 4.019205e-05 5.969482e-02 5.969482e-02
8.950000e+02 4.019204e-05 4.019204e-05 5.969482e-02 5.969482e-02
8.950500e+02 4.019204e-05 4.019204e-05 5.969482e-02 5.969482e-02
8.951000e+02 4.019204e-05 4.019204e-05 5.969482e-02 5.969482e-02
8.951500e+02 4.019204e-05 4.019204e-05 5.969481e-02 5.969481e-02
8.952000e+02 4.019204e-05 4.019204e-05 5.969481e-02 5.969481e-02
8.952500e+02 4.019203e-05 4.019203e-05 5.969481e-02 5.969481e-02
8.953000e+02 4.019203e-05 4.019203e-05 5.969481e-02 5.969481e-02
8.953500e+02 4.019203e-05 4.019203e-05 5.969481e-02 5.969481e-02
8.954000e+02 4.019203e-05 4.019203e-05 5.969481e-02 5.969481e-02
8.954500e+02 4.019203e-05 4.019203e-05 5.969481e-02 5.969481e-02
8.955000e+02 4.019203e-05 4.019203e-05 5.969480e-02 5.969480e-02
8.955500e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.956000e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.956500e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.957000e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.957500e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.958000e+02 4.019202e-05 4.019202e-05 5.969480e-02 5.969480e-02
8.958500e+02 4.019201e-05 4.019201e-05 5.969480e-02 5.969480e-02
8.959000e+02 4.019201e-05 4.019201e-05 5.969479e-02 5.969479e-02
8.959500e+02 4.019201e-05 4.019201e-05 5.969479e-02 5.969479e-02
8.960000e+02 4.019201e-05 4.019201e-05 5.969479e-02 5.969479e-02
8.960500e+02 4.019201e-05 4.019201e-05 5.969479e-02 5.969479e-02
8.961000e+02 4.019200e-05 4.019200e-05 5.969479e-02 5.969479e-02
8.961500e+02 4.019200e-05 4.019200e-05 5.969479e-02 5.969479e-02
8.962000e+02 4.019200e-05 4.019200e-05 5.969479e-02 5.969479e-02
8.962500e+02 4.019200e-05 4.019200e-05 5.969478e-02 5.969478e-02
8.963000e+02 4.019200e-05 4.019200e-05 5.969478e-02 5.969478e-02
8.963500e+02 4.019200e-05 4.019200e-05 5.969478e-02 5.969478e-02
8.964000e+02 4.019199e-05 4.019199e-05 5.969478e-02 5.969478e-02
8.964500e+02 4.019199e-05 4.019199e-05 5.969478e-02 5.969478e-02
8.965000e+02 4.019199e-05 4.019199e-05 5.969478e-02 5.969478e-02
8.965500e+02 4.019199e-05 4.019199e-05 5.969478e-02 5.969478e-02
8.966000e+02 4.019199e-05 4.019199e-05 5.969478e-02 5.969478e-02
8.966500e+02 4.019199e-05 4.019199e-05 5.969477e-02 5.969477e-02
8.967000e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.967500e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.968000e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.968500e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.969000e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.969500e+02 4.019198e-05 4.019198e-05 5.969477e-02 5.969477e-02
8.970000e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.970500e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.971000e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.971500e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.972000e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.972500e+02 4.019197e-05 4.019197e-05 5.969476e-02 5.969476e-02
8.973000e+02 4.019196e-05 4.019196e-05 5.969476e-02 5.969476e-02
8.973500e+02 4.019196e-05 4.019196e-05 5.969476e-02 5.969476e-02
8.974000e+02 4.019196e-05 4.019196e-05 5.969475e-02 5.969475e-02
8.974500e+02 4.019196e-05 4.019196e-05 5.969475e-02 5.969475e-02
8.975000e+02 4.019196e-05 4.019196e-05 5.969475e-02 5.969475e-02
8.975500e+02 4.019195e-05 4.019195e-05 5.969475e-02 5.969475e-02
8.976000e+02 4.019195e-05 4.019195e-05 5.969475e-02 5.969475e-02
8.976500e+02 4.019195e-05 4.019195e-05 5.969475e-02 5.969475e-02
8.977000e+02 4.019195e-05 4.019195e-05 5.969475e-02 5.969475e-02
8.977500e+02 4.019195e-05 4.019195e-05 5.969475e-02 5.969475e-02
8.978000e+02 4.019195e-05 4.019195e-05 5.969474e-02 5.969474e-02
8.978500e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.979000e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.979500e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.980000e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.980500e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.981000e+02 4.019194e-05 4.019194e-05 5.969474e-02 5.969474e-02
8.981500e+02 4.019193e-05 4.019193e-05 5.969474e-02 5.969474e-02
8.982000e+02 4.019193e-05 4.019193e-05 5.969473e-02 5.969473e-02
8.982500e+02 4.019193e-05 4.019193e-05 5.969473e-02 5.969473e-02
8.983000e+02 4.019193e-05 4.019193e-05 5.969473e-02 5.969473e-02
8.983500e+02 4.019193e-05 4.019193e-05 5.969473e-02 5.969473e-02
8.984000e+02 4.019193e-05 4.019193e-05 5.969473e-02 5.969473e-02
8.984500e+02 4.019192e-05 4.019192e-05 5.969473e-02 5.969473e-02
8.985000e+02 4.019192e-05 4.019192e-05 5.969473e-02 5.969473e-02
8.985500e+02 4.019192e-05 4.019192e-05 5.969472e-02 5.969472e-02
8.986000e+02 4.019192e-05 4.019192e-05 5.969472e-02 5.969472e-02
8.986500e+02 4.019192e-05 4.019192e-05 5.969472e-02 5.969472e-02
8.987000e+02 4.019192e-05 4.019192e-05 5.969472e-02 5.969472e-02
8.987500e+02 4.019191e-05 4.019191e-05 5.969472e-02 5.969472e-02
8.988000e+02 4.019191e-05 4.019191e-05 5.969472e-02 5.969472e-02
8.988500e+02 4.019191e-05 4.019191e-05 5.969472e-02 5.969472e-02
8.989000e+02 4.019191e-05 4.019191e-05 5.969472e-02 5.969472e-02
8.989500e+02 4.019191e-05 4.019191e-05 5.969471e-02 5.969471e-02
8.990000e+02 4.019191e-05 4.019191e-05 5.969471e-02 5.969471e-02
8.990500e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.991000e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.991500e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.992000e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.992500e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.993000e+02 4.019190e-05 4.019190e-05 5.969471e-02 5.969471e-02
8.993500e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.994000e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.994500e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.995000e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.995500e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.996000e+02 4.019189e-05 4.019189e-05 5.969470e-02 5.969470e-02
8.996500e+02 4.019188e-05 4.019188e-05 5.969470e-02 5.969470e-02
8.997000e+02 4.019188e-05 4.019188e-05 5.969470e-02 5.969470e-02
8.997500e+02 4.019188e-05 4.019188e-05 5.969469e-02 5.969469e-02
8.998000e+02 4.019188e-05 4.019188e-05 5.969469e-02 5.969469e-02
8.998500e+02 4.019188e-05 4.019188e-05 5.969469e-02 5.969469e-02
8.999000e+02 4.019188e-05 4.019188e-05 5.969469e-02 5.969469e-02
8.999500e+02 4.019187e-05 4.019187e-05 5.969469e-02 5.969469e-02
9.000000e+02 4.019187e-05 4.019187e-05 5.969469e-02 5.969469e-02
9.000500e+02 4.019187e-05 4.019187e-05 5.969469e-02 5.969469e-02
9.001000e+02 4.019187e-05 4.019187e-05 5.969469e-02 5.969469e-02
9.001500e+02 4.019187e-05 4.019187e-05 5.969468e-02 5.969468e-02
9.002000e+02 4.019187e-05 4.019187e-05 5.969468e-02 5.969468e-02
9.002500e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.003000e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.003500e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.004000e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.004500e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.005000e+02 4.019186e-05 4.019186e-05 5.969468e-02 5.969468e-02
9.005500e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.006000e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.006500e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.007000e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.007500e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.008000e+02 4.019185e-05 4.019185e-05 5.969467e-02 5.969467e-02
9.008500e+02 4.019184e-05 4.019184e-05 5.969467e-02 5.969467e-02
9.009000e+02 4.019184e-05 4.019184e-05 5.969467e-02 5.969467e-02
9.009500e+02 4.019184e-05 4.019184e-05 5.969466e-02 5.969466e-02
9.010000e+02 4.019184e-05 4.019184e-05 5.969466e-02 5.969466e-02
9.010500e+02 4.019184e-05 4.019184e-05 5.969466e-02 5.969466e-02
9.011000e+02 4.019184e-05 4.019184e-05 5.969466e-02 5.969466e-02
9.011500e+02 4.019183e-05 4.019183e-05 5.969466e-02 5.969466e-02
9.012000e+02 4.019183e-05 4.019183e-05 5.969466e-02 5.969466e-02
9.012500e+02 4.019183e-05 4.019183e-05 5.969466e-02 5.969466e-02
9.013000e+02 4.019183e-05 4.019183e-05 5.969466e-02 5.969466e-02
9.013500e+02 4.019183e-05 4.019183e-05 5.969465e-02 5.969465e-02
9.014000e+02 4.019183e-05 4.019183e-05 5.969465e-02 5.969465e-02
9.014500e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.015000e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.015500e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.016000e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.016500e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.017000e+02 4.019182e-05 4.019182e-05 5.969465e-02 5.969465e-02
9.017500e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.018000e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.018500e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.019000e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.019500e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.020000e+02 4.019181e-05 4.019181e-05 5.969464e-02 5.969464e-02
9.020500e+02 4.019180e-05 4.019180e-05 5.969464e-02 5.969464e-02
9.021000e+02 4.019180e-05 4.019180e-05 5.969464e-02 5.969464e-02
9.021500e+02 4.019180e-05 4.019180e-05 5.969463e-02 5.969463e-02
9.022000e+02 4.019180e-05 4.019180e-05 5.969463e-02 5.969463e-02
9.022500e+02 4.019180e-05 4.019180e-05 5.969463e-02 5.969463e-02
9.023000e+02 4.019180e-05 4.019180e-05 5.969463e-02 5.969463e-02
9.023500e+02 4.019179e-05 4.019179e-05 5.969463e-02 5.969463e-02
9.024000e+02 4.019179e-05 4.019179e-05 5.969463e-02 5.969463e-02
9.024500e+02 4.019179e-05 4.019179e-05 5.969463e-02 5.969463e-02
9.025000e+02 4.019179e-05 4.019179e-05 5.969463e-02 5.969463e-02
9.025500e+02 4.019179e-05 4.019179e-05 5.969462e-02 5.969462e-02
9.026000e+02 4.019179e-05 4.019179e-05 5.969462e-02 5.969462e-02
9.026500e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.027000e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.027500e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.028000e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.028500e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.029000e+02 4.019178e-05 4.019178e-05 5.969462e-02 5.969462e-02
9.029500e+02 4.019178e-05 4.019178e-05 5.969461e-02 5.969461e-02
9.030000e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.030500e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.031000e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.031500e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.032000e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.032500e+02 4.019177e-05 4.019177e-05 5.969461e-02 5.969461e-02
9.033000e+02 4.019176e-05 4.019176e-05 5.969461e-02 5.969461e-02
9.033500e+02 4.019176e-05 4.019176e-05 5.969460e-02 5.969460e-02
9.034000e+02 4.019176e-05 4.019176e-05 5.969460e-02 5.969460e-02
9.034500e+02 4.019176e-05 4.019176e-05 5.969460e-02 5.969460e-02
9.035000e+02 4.019176e-05 4.019176e-05 5.969460e-02 5.969460e-02
9.035500e+02 4.019176e-05 4.019176e-05 5.969460e-02 5.969460e-02
9.036000e+02 4.019175e-05 4.019175e-05 5.969460e-02 5.969460e-02
9.036500e+02 4.019175e-05 4.019175e-05 5.969460e-02 5.969460e-02
9.037000e+02 4.019175e-05 4.019175e-05 5.969460e-02 5.969460e-02
9.037500e+02 4.019175e-05 4.019175e-05 5.969460e-02 5.969460e-02
9.038000e+02 4.019175e-05 4.019175e-05 5.969459e-02 5.969459e-02
9.038500e+02 4.019175e-05 4.019175e-05 5.969459e-02 5.969459e-02
9.039000e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.039500e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.040000e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.040500e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.041000e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.041500e+02 4.019174e-05 4.019174e-05 5.969459e-02 5.969459e-02
9.042000e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.042500e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.043000e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.043500e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.044000e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.044500e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.045000e+02 4.019173e-05 4.019173e-05 5.969458e-02 5.969458e-02
9.045500e+02 4.019172e-05 4.019172e-05 5.969458e-02 5.969458e-02
9.046000e+02 4.019172e-05 4.019172e-05 5.969457e-02 5.969457e-02
9.046500e+02 4.019172e-05 4.019172e-05 5.969457e-02 5.969457e-02
9.047000e+02 4.019172e-05 4.019172e-05 5.969457e-02 5.969457e-02
9.047500e+02 4.019172e-05 4.019172e-05 5.969457e-02 5.969457e-02
9.048000e+02 4.019172e-05 4.019172e-05 5.969457e-02 5.969457e-02
9.048500e+02 4.019171e-05 4.019171e-05 5.969457e-02 5.969457e-02
9.049000e+02 4.019171e-05 4.019171e-05 5.969457e-02 5.969457e-02
9.049500e+02 4.019171e-05 4.019171e-05 5.969457e-02 5.969457e-02
9.050000e+02 4.019171e-05 4.019171e-05 5.969456e-02 5.969456e-02
9.050500e+02 4.019171e-05 4.019171e-05 5.969456e-02 5.969456e-02
9.051000e+02 4.019171e-05 4.019171e-05 5.969456e-02 5.969456e-02
9.051500e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.052000e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.052500e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.053000e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.053500e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.054000e+02 4.019170e-05 4.019170e-05 5.969456e-02 5.969456e-02
9.054500e+02 4.019170e-05 4.019170e-05 5.969455e-02 5.969455e-02
9.055000e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.055500e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.056000e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.056500e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.057000e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.057500e+02 4.019169e-05 4.019169e-05 5.969455e-02 5.969455e-02
9.058000e+02 4.019168e-05 4.019168e-05 5.969455e-02 5.969455e-02
9.058500e+02 4.019168e-05 4.019168e-05 5.969454e-02 5.969454e-02
9.059000e+02 4.019168e-05 4.019168e-05 5.969454e-02 5.969454e-02
9.059500e+02 4.019168e-05 4.019168e-05 5.969454e-02 5.969454e-02
9.060000e+02 4.019168e-05 4.019168e-05 5.969454e-02 5.969454e-02
9.060500e+02 4.019168e-05 4.019168e-05 5.969454e-02 5.969454e-02
9.061000e+02 4.019167e-05 4.019167e-05 5.969454e-02 5.969454e-02
9.061500e+02 4.019167e-05 4.019167e-05 5.969454e-02 5.969454e-02
9.062000e+02 4.019167e-05 4.019167e-05 5.969454e-02 5.969454e-02
9.062500e+02 4.019167e-05 4.019167e-05 5.969454e-02 5.969454e-02
9.063000e+02 4.019167e-05 4.019167e-05 5.969453e-02 5.969453e-02
9.063500e+02 4.019167e-05 4.019167e-05 5.969453e-02 5.969453e-02
9.064000e+02 4.019167e-05 4.019167e-05 5.969453e-02 5.969453e-02
9.064500e+02 4.019166e-05 4.019166e-05 5.969453e-02 5.969453e-02
9.065000e+02 4.019166e-05 4.019166e-05 5.969453e-02 5.969453e-02
9.065500e+02 4.019166e-05 4.019166e-05 5.969453e-02 5.969453e-02
9.066000e+02 4.019166e-05 4.019166e-05 5.969453e-02 5.969453e-02
9.066500e+02 4.019166e-05 4.019166e-05 5.969453e-02 5.969453e-02
9.067000e+02 4.019166e-05 4.019166e-05 5.969452e-02 5.969452e-02
9.067500e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.068000e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.068500e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.069000e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.069500e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.070000e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.070500e+02 4.019165e-05 4.019165e-05 5.969452e-02 5.969452e-02
9.071000e+02 4.019164e-05 4.019164e-05 5.969452e-02 5.969452e-02
9.071500e+02 4.019164e-05 4.019164e-05 5.969451e-02 5.969451e-02
9.072000e+02 4.019164e-05 4.019164e-05 5.969451e-02 5.969451e-02
9.072500e+02 4.019164e-05 4.019164e-05 5.969451e-02 5.969451e-02
9.073000e+02 4.019164e-05 4.019164e-05 5.969451e-02 5.969451e-02
9.073500e+02 4.019164e-05 4.019164e-05 5.969451e-02 5.969451e-02
9.074000e+02 4.019163e-05 4.019163e-05 5.969451e-02 5.969451e-02
9.074500e+02 4.019163e-05 4.019163e-05 5.969451e-02 5.969451e-02
9.075000e+02 4.019163e-05 4.019163e-05 5.969451e-02 5.969451e-02
9.075500e+02 4.019163e-05 4.019163e-05 5.969450e-02 5.969450e-02
9.076000e+02 4.019163e-05 4.019163e-05 5.969450e-02 5.969450e-02
9.076500e+02 4.019163e-05 4.019163e-05 5.969450e-02 5.969450e-02
9.077000e+02 4.019163e-05 4.019163e-05 5.969450e-02 5.969450e-02
9.077500e+02 4.019162e-05 4.019162e-05 5.969450e-02 5.969450e-02
9.078000e+02 4.019162e-05 4.019162e-05 5.969450e-02 5.969450e-02
9.078500e+02 4.019162e-05 4.019162e-05 5.969450e-02 5.969450e-02
9.079000e+02 4.019162e-05 4.019162e-05 5.969450e-02 5.969450e-02
9.079500e+02 4.019162e-05 4.019162e-05 5.969450e-02 5.969450e-02
9.080000e+02 4.019162e-05 4.019162e-05 5.969449e-02 5.969449e-02
9.080500e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.081000e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.081500e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.082000e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.082500e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.083000e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.083500e+02 4.019161e-05 4.019161e-05 5.969449e-02 5.969449e-02
9.084000e+02 4.019160e-05 4.019160e-05 5.969449e-02 5.969449e-02
9.084500e+02 4.019160e-05 4.019160e-05 5.969448e-02 5.969448e-02
9.085000e+02 4.019160e-05 4.019160e-05 5.969448e-02 5.969448e-02
9.085500e+02 4.019160e-05 4.019160e-05 5.969448e-02 5.969448e-02
9.086000e+02 4.019160e-05 4.019160e-05 5.969448e-02 5.969448e-02
9.086500e+02 4.019160e-05 4.019160e-05 5.969448e-02 5.969448e-02
9.087000e+02 4.019159e-05 4.019159e-05 5.969448e-02 5.969448e-02
9.087500e+02 4.019159e-05 4.019159e-05 5.969448e-02 5.969448e-02
9.088000e+02 4.019159e-05 4.019159e-05 5.969448e-02 5.969448e-02
9.088500e+02 4.019159e-05 4.019159e-05 5.969447e-02 5.969447e-02
9.089000e+02 4.019159e-05 4.019159e-05 5.969447e-02 5.969447e-02
9.089500e+02 4.019159e-05 4.019159e-05 5.969447e-02 5.969447e-02
9.090000e+02 4.019159e-05 4.019159e-05 5.969447e-02 5.969447e-02
9.090500e+02 4.019158e-05 4.019158e-05 5.969447e-02 5.969447e-02
9.091000e+02 4.019158e-05 4.019158e-05 5.969447e-02 5.969447e-02
9.091500e+02 4.019158e-05 4.019158e-05 5.969447e-02 5.969447e-02
9.092000e+02 4.019158e-05 4.019158e-05 5.969447e-02 5.969447e-02
9.092500e+02 4.019158e-05 4.019158e-05 5.969447e-02 5.969447e-02
9.093000e+02 4.019158e-05 4.019158e-05 5.969446e-02 5.969446e-02
9.093500e+02 4.019158e-05 4.019158e-05 5.969446e-02 5.969446e-02
9.094000e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.094500e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.095000e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.095500e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.096000e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.096500e+02 4.019157e-05 4.019157e-05 5.969446e-02 5.969446e-02
9.097000e+02 4.019156e-05 4.019156e-05 5.969446e-02 5.969446e-02
9.097500e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.098000e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.098500e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.099000e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.099500e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.100000e+02 4.019156e-05 4.019156e-05 5.969445e-02 5.969445e-02
9.100500e+02 4.019155e-05 4.019155e-05 5.969445e-02 5.969445e-02
9.101000e+02 4.019155e-05 4.019155e-05 5.969445e-02 5.969445e-02
9.101500e+02 4.019155e-05 4.019155e-05 5.969445e-02 5.969445e-02
9.102000e+02 4.019155e-05 4.019155e-05 5.969444e-02 5.969444e-02
9.102500e+02 4.019155e-05 4.019155e-05 5.969444e-02 5.969444e-02
9.103000e+02 4.019155e-05 4.019155e-05 5.969444e-02 5.969444e-02
9.103500e+02 4.019155e-05 4.019155e-05 5.969444e-02 5.969444e-02
9.104000e+02 4.019154e-05 4.019154e-05 5.969444e-02 5.969444e-02
9.104500e+02 4.019154e-05 4.019154e-05 5.969444e-02 5.969444e-02
9.105000e+02 4.019154e-05 4.019154e-05 5.969444e-02 5.969444e-02
9.105500e+02 4.019154e-05 4.019154e-05 5.969444e-02 5.969444e-02
9.106000e+02 4.019154e-05 4.019154e-05 5.969443e-02 5.969443e-02
9.106500e+02 4.019154e-05 4.019154e-05 5.969443e-02 5.969443e-02
9.107000e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.107500e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.108000e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.108500e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.109000e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.109500e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.110000e+02 4.019153e-05 4.019153e-05 5.969443e-02 5.969443e-02
9.110500e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.111000e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.111500e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.112000e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.112500e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.113000e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.113500e+02 4.019152e-05 4.019152e-05 5.969442e-02 5.969442e-02
9.114000e+02 4.019151e-05 4.019151e-05 5.969442e-02 5.969442e-02
9.114500e+02 4.019151e-05 4.019151e-05 5.969442e-02 5.969442e-02
9.115000e+02 4.019151e-05 4.019151e-05 5.969441e-02 5.969441e-02
9.115500e+02 4.019151e-05 4.019151e-05 5.969441e-02 5.969441e-02
